# Wordlist

# DATA
ID	DOCULECT	DOCULECTID	GLOTTOCODE	CONCEPT	GLOSSID	VALUE	FORM	PHONETIC	CONCEPTICON_ID	CONCEPTICON_GLOSS
6763	Renli	RL	sand1270	to wait	438	ka³	ka³	ka³	1590	WAIT (FOR)
6774	Juqian	JQ	sand1270	to wait	438	ka³	ka³	ka³	1590	WAIT (FOR)
6785	Shuiyao	SY	sand1270	to wait	438	ka³	ka³	ka³	1590	WAIT (FOR)
6795	Jiarong	JR	sand1270	to wait	438	ka³	ka³	ka³	1590	WAIT (FOR)
6805	Shuiwei	SW	sand1270	to wait	438	ka³	ka³	ka³	1590	WAIT (FOR)
6814	Pandong	PD	pand1262	to wait	438	ka³	ka³	ka³	1590	WAIT (FOR)
6823	Jiaoli	JL	pand1262	to wait	438	ka³	ka³	ka³	1590	WAIT (FOR)
6832	Tangnian	TN	anya1244	to wait	438	ka³	ka³	ka³	1590	WAIT (FOR)
6842	Banliang	BL	anya1244	to wait	438	ka³	ka³	ka³	1590	WAIT (FOR)
#
5249	Sandong	SD	sand1270	to wake up	341	lju¹	lju¹	lju¹	1602	WAKE UP
5258	Zhonghe	ZH	sand1270	to wake up	341	lju¹	lju¹	lju¹	1602	WAKE UP
5267	Tingpai	TP	sand1270	to wake up	341	lju¹	lju¹	lju¹	1602	WAKE UP
5276	Antang	AT	sand1270	to wake up	341	lju¹	lju¹	lju¹	1602	WAKE UP
5285	Tangzhou	TZ	sand1270	to wake up	341	lju¹	lju¹	lju¹	1602	WAKE UP
5294	Dujiang	DJ	sand1270	to wake up	341	lju¹	lju¹	lju¹	1602	WAKE UP
5303	Sanjiang	SJ	sand1270	to wake up	341	lju¹	lju¹	lju¹	1602	WAKE UP
5312	Renli	RL	sand1270	to wake up	341	lju¹	lju¹	lju¹	1602	WAKE UP
5321	Juqian	JQ	sand1270	to wake up	341	ʔdju¹	ʔdju¹	ʔdju¹	1602	WAKE UP
5330	Shuiyao	SY	sand1270	to wake up	341	ʔdjo¹	ʔdjo¹	ʔdjo¹	1602	WAKE UP
5340	Jiarong	JR	sand1270	to wake up	341	ʔdjo¹	ʔdjo¹	ʔdjo¹	1602	WAKE UP
5349	Shuiwei	SW	sand1270	to wake up	341	ʔdjo¹	ʔdjo¹	ʔdjo¹	1602	WAKE UP
5358	Pandong	PD	pand1262	to wake up	341	lju¹	lju¹	lju¹	1602	WAKE UP
5367	Jiaoli	JL	pand1262	to wake up	341	lju¹	lju¹	lju¹	1602	WAKE UP
5376	Tangnian	TN	anya1244	to wake up	341	ɕo¹	ɕo¹	ɕo¹	1602	WAKE UP
5385	Banliang	BL	anya1244	to wake up	341	ɕo¹	ɕo¹	ɕɔ¹	1602	WAKE UP
#
4958	Sandong	SD	sand1270	to walk	321	saːm³	saːm³	saːm³	1443	WALK
4967	Zhonghe	ZH	sand1270	to walk	321	saːm³	saːm³	saːm³	1443	WALK
4976	Tingpai	TP	sand1270	to walk	321	saːm³	saːm³	saːm³	1443	WALK
4985	Antang	AT	sand1270	to walk	321	saːm³	saːm³	saːm³	1443	WALK
4994	Tangzhou	TZ	sand1270	to walk	321	saːm³	saːm³	saːm³	1443	WALK
5003	Dujiang	DJ	sand1270	to walk	321	saːm³	saːm³	saːm³	1443	WALK
5012	Sanjiang	SJ	sand1270	to walk	321	saːm³	saːm³	saːm³	1443	WALK
5021	Renli	RL	sand1270	to walk	321	saːm³	saːm³	saːm³	1443	WALK
5030	Juqian	JQ	sand1270	to walk	321	saːm³	saːm³	saːm³	1443	WALK
5039	Shuiyao	SY	sand1270	to walk	321	saːm³	saːm³	saːm³	1443	WALK
5049	Jiarong	JR	sand1270	to walk	321	saːm³	saːm³	saːm³	1443	WALK
5058	Shuiwei	SW	sand1270	to walk	321	saːm³	saːm³	saːm³	1443	WALK
5067	Pandong	PD	pand1262	to walk	321	saːm³	saːm³	saːm³	1443	WALK
5076	Jiaoli	JL	pand1262	to walk	321	saːm³	saːm³	saːm³	1443	WALK
5085	Tangnian	TN	anya1244	to walk	321	ȶʰaːm³	ȶʰaːm³	tɕʰaːm³	1443	WALK
5094	Banliang	BL	anya1244	to walk	321	ȶʰaːm³	ȶʰaːm³	ȶʰaːm³	1443	WALK
#
6845	Sandong	SD	sand1270	to want	441	ʔaːu¹	ʔaːu¹	ʔaːu¹	1784	WANT
6855	Zhonghe	ZH	sand1270	to want	441	ʔaːu¹	ʔaːu¹	ʔaːu¹	1784	WANT
6865	Tingpai	TP	sand1270	to want	441	ʔaːu¹	ʔaːu¹	ʔaːu¹	1784	WANT
6875	Antang	AT	sand1270	to want	441	ʔaːu¹	ʔaːu¹	ʔaːu¹	1784	WANT
6885	Tangzhou	TZ	sand1270	to want	441	ʔaːu¹	ʔaːu¹	ʔaːu¹	1784	WANT
6895	Dujiang	DJ	sand1270	to want	441	ʔaːu¹	ʔaːu¹	ʔaːu¹	1784	WANT
6905	Sanjiang	SJ	sand1270	to want	441	ʔaːu¹	ʔaːu¹	ʔaːu¹	1784	WANT
6915	Renli	RL	sand1270	to want	441	ʔaːu¹	ʔaːu¹	ʔaːu¹	1784	WANT
6925	Juqian	JQ	sand1270	to want	441	ʔaːu¹	ʔaːu¹	ʔaːu¹	1784	WANT
6935	Shuiyao	SY	sand1270	to want	441	ʔaːu¹	ʔaːu¹	ʔaːu¹	1784	WANT
6945	Jiarong	JR	sand1270	to want	441	ʔaːu¹	ʔaːu¹	ʔaːu¹	1784	WANT
6955	Shuiwei	SW	sand1270	to want	441	ʔaːu¹	ʔaːu¹	ʔaːu¹	1784	WANT
6965	Pandong	PD	pand1262	to want	441	ʔaːu¹	ʔaːu¹	ʔaːu¹	1784	WANT
6975	Jiaoli	JL	pand1262	to want	441	ʔaːu¹	ʔaːu¹	ʔaːu¹	1784	WANT
6985	Tangnian	TN	anya1244	to want	441	ʔaːu¹	ʔaːu¹	ʔaːu¹	1784	WANT
6995	Banliang	BL	anya1244	to want	441	ʔaːu¹	ʔaːu¹	ʔaːu¹	1784	WANT
#
6690	Sandong	SD	sand1270	to warm oneself	432	pʰjaːu¹	pʰjaːu¹	pʰjaːu¹		
6700	Zhonghe	ZH	sand1270	to warm oneself	432	pʰjaːu¹	pʰjaːu¹	pʰjaːu¹		
6710	Tingpai	TP	sand1270	to warm oneself	432	pʰjaːu¹	pʰjaːu¹	pʰjaːu¹		
6719	Antang	AT	sand1270	to warm oneself	432	pʰjaːu¹	pʰjaːu¹	pʰjaːu¹		
6730	Tangzhou	TZ	sand1270	to warm oneself	432	pʰjaːu¹	pʰjaːu¹	pʰjaːu¹		
6739	Dujiang	DJ	sand1270	to warm oneself	432	pʰjaːu¹	pʰjaːu¹	pʰjaːu¹		
6748	Sanjiang	SJ	sand1270	to warm oneself	432	pʰjaːu¹	pʰjaːu¹	pʰjaːu¹		
6757	Renli	RL	sand1270	to warm oneself	432	pʰjaːu¹	pʰjaːu¹	pʰjaːu¹		
6768	Juqian	JQ	sand1270	to warm oneself	432	pʰjaːu¹	pʰjaːu¹	pʰjaːu¹		
6778	Shuiyao	SY	sand1270	to warm oneself	432	pʰjaːu¹	pʰjaːu¹	pʰjaːu¹		
6788	Jiarong	JR	sand1270	to warm oneself	432	pʰjaːu¹	pʰjaːu¹	pʰjaːu¹		
6799	Shuiwei	SW	sand1270	to warm oneself	432	pʰjaːu¹	pʰjaːu¹	pʰjaːu¹		
6808	Pandong	PD	pand1262	to warm oneself	432	pʰjaːu⁵	pʰjaːu⁵	pʰjaːu⁵		
6817	Jiaoli	JL	pand1262	to warm oneself	432	pʰjaːu⁵	pʰjaːu⁵	pʰjaːu⁵		
6826	Tangnian	TN	anya1244	to warm oneself	432	pʰjaːu¹	pʰjaːu¹	pʰjaːu¹		
6836	Banliang	BL	anya1244	to warm oneself	432	pʰjaːu¹	pʰjaːu¹	pʰjaːu¹		
#
5392	Sandong	SD	sand1270	to wash (clothes)	349	lak⁷	lak⁷	lɐk⁷	2503	LAUNDER
5401	Zhonghe	ZH	sand1270	to wash (clothes)	349	lak⁷	lak⁷	lɐk⁷	2503	LAUNDER
5410	Tingpai	TP	sand1270	to wash (clothes)	349	lak⁷	lak⁷	laʔ⁷	2503	LAUNDER
5419	Antang	AT	sand1270	to wash (clothes)	349	lak⁷	lak⁷	lak⁷	2503	LAUNDER
5428	Tangzhou	TZ	sand1270	to wash (clothes)	349	lak⁷	lak⁷	lɐk⁷	2503	LAUNDER
5437	Dujiang	DJ	sand1270	to wash (clothes)	349	lak⁷	lak⁷	lak⁷	2503	LAUNDER
5446	Sanjiang	SJ	sand1270	to wash (clothes)	349	lak⁷	lak⁷	lɐk⁷	2503	LAUNDER
5455	Renli	RL	sand1270	to wash (clothes)	349	lak⁷	lak⁷	lak⁷	2503	LAUNDER
5464	Juqian	JQ	sand1270	to wash (clothes)	349	lak⁷	lak⁷	lɐk⁷	2503	LAUNDER
5473	Shuiyao	SY	sand1270	to wash (clothes)	349	lak⁷	lak⁷	lɐk⁷	2503	LAUNDER
5482	Jiarong	JR	sand1270	to wash (clothes)	349	lak⁷	lak⁷	lɐk⁷	2503	LAUNDER
5491	Shuiwei	SW	sand1270	to wash (clothes)	349	lak⁷	lak⁷	lak⁷	2503	LAUNDER
5500	Pandong	PD	pand1262	to wash (clothes)	349	lak⁷	lak⁷	lak⁷	2503	LAUNDER
5509	Jiaoli	JL	pand1262	to wash (clothes)	349	lak⁷	lak⁷	lɐk⁷	2503	LAUNDER
5518	Tangnian	TN	anya1244	to wash (clothes)	349	lak⁷	lak⁷	lak⁷	2503	LAUNDER
5527	Banliang	BL	anya1244	to wash (clothes)	349	lak⁷	lak⁷	lak⁷	2503	LAUNDER
#
5391	Sandong	SD	sand1270	to wash (hands)	348	suk⁸	suk⁸	sʊk⁸	1453	WASH
5400	Zhonghe	ZH	sand1270	to wash (hands)	348	suk⁸	suk⁸	sʊk⁸	1453	WASH
5409	Tingpai	TP	sand1270	to wash (hands)	348	zuk⁷	zuk⁷	zoʔ⁷	1453	WASH
5418	Antang	AT	sand1270	to wash (hands)	348	suk⁸	suk⁸	sok⁸	1453	WASH
5427	Tangzhou	TZ	sand1270	to wash (hands)	348	suk⁸	suk⁸	sʊk⁸	1453	WASH
5436	Dujiang	DJ	sand1270	to wash (hands)	348	suk⁸	suk⁸	sʊk⁸	1453	WASH
5445	Sanjiang	SJ	sand1270	to wash (hands)	348	suk⁸	suk⁸	sok⁸	1453	WASH
5454	Renli	RL	sand1270	to wash (hands)	348	suk⁸	suk⁸	sʊk⁸	1453	WASH
5463	Juqian	JQ	sand1270	to wash (hands)	348	suk⁸	suk⁸	sʊk⁸	1453	WASH
5472	Shuiyao	SY	sand1270	to wash (hands)	348	suk⁸	suk⁸	sʊk⁸	1453	WASH
5481	Jiarong	JR	sand1270	to wash (hands)	348	suk⁸	suk⁸	sʊk⁸	1453	WASH
5490	Shuiwei	SW	sand1270	to wash (hands)	348	suk⁸	suk⁸	sok⁸	1453	WASH
5499	Pandong	PD	pand1262	to wash (hands)	348	juk⁷	juk⁷	jok⁷	1453	WASH
5508	Jiaoli	JL	pand1262	to wash (hands)	348	zok⁷	zok⁷	zɔɐk⁷	1453	WASH
5517	Tangnian	TN	anya1244	to wash (hands)	348	zuk⁷	zuk⁷	zʊk⁷	1453	WASH
5526	Banliang	BL	anya1244	to wash (hands)	348	tsuk⁷	tsuk⁷	tsʊk⁷	1453	WASH
#
6206	Sandong	SD	sand1270	to weave (a basket)	409	lja¹, faːi¹	lja¹	lja¹		
6207	Sandong	SD	sand1270	to weave (a basket)	409	lja¹, faːi¹	faːi¹	 faːi¹		
6217	Zhonghe	ZH	sand1270	to weave (a basket)	409	lja¹	lja¹	lja¹		
6226	Tingpai	TP	sand1270	to weave (a basket)	409	haːn¹	haːn¹	haːn¹		
6236	Antang	AT	sand1270	to weave (a basket)	409	lie¹	lie¹	liːɛ¹		
6245	Tangzhou	TZ	sand1270	to weave (a basket)	409	faːi¹	faːi¹	faːi¹		
6255	Dujiang	DJ	sand1270	to weave (a basket)	409	lja¹	lja¹	lja¹		
6264	Sanjiang	SJ	sand1270	to weave (a basket)	409	lja¹	lja¹	lja¹		
6274	Renli	RL	sand1270	to weave (a basket)	409	lja¹	lja¹	lja¹		
6283	Juqian	JQ	sand1270	to weave (a basket)	409	haːn¹, ᵐbja¹	haːn¹	haːn¹		
6284	Juqian	JQ	sand1270	to weave (a basket)	409	haːn¹, ᵐbja¹	ᵐbja¹	 ᵐbja¹		
6293	Shuiyao	SY	sand1270	to weave (a basket)	409	haːn¹	haːn¹	haːn¹		
6302	Jiarong	JR	sand1270	to weave (a basket)	409	haːn¹, ᵐbja¹	haːn¹	haːn¹		
6303	Jiarong	JR	sand1270	to weave (a basket)	409	haːn¹, ᵐbja¹	ᵐbja¹	 ᵐbja¹		
6312	Shuiwei	SW	sand1270	to weave (a basket)	409	ᵐbja¹	ᵐbja¹	ᵐbja¹		
6321	Pandong	PD	pand1262	to weave (a basket)	409	haːn¹	haːn¹	haːn¹		
6330	Jiaoli	JL	pand1262	to weave (a basket)	409	haːn¹	haːn¹	haːn¹		
6339	Tangnian	TN	anya1244	to weave (a basket)	409	haːn¹	haːn¹	haːn¹		
6348	Banliang	BL	anya1244	to weave (a basket)	409	haːn¹	haːn¹	haːn¹		
#
6205	Sandong	SD	sand1270	to weave (cloth)	408	tam³	tam³	tɐm³	133	WEAVE
6216	Zhonghe	ZH	sand1270	to weave (cloth)	408	tam³	tam³	tɐm³	133	WEAVE
6225	Tingpai	TP	sand1270	to weave (cloth)	408	tam³	tam³	tam³	133	WEAVE
6235	Antang	AT	sand1270	to weave (cloth)	408	tam³	tam³	tam³	133	WEAVE
6244	Tangzhou	TZ	sand1270	to weave (cloth)	408	tam³	tam³	tɐm³	133	WEAVE
6254	Dujiang	DJ	sand1270	to weave (cloth)	408	tam³	tam³	tam³	133	WEAVE
6263	Sanjiang	SJ	sand1270	to weave (cloth)	408	tam³	tam³	tɐm³	133	WEAVE
6273	Renli	RL	sand1270	to weave (cloth)	408	tam³	tam³	tɐm³	133	WEAVE
6282	Juqian	JQ	sand1270	to weave (cloth)	408	tam³	tam³	tɐm³	133	WEAVE
6292	Shuiyao	SY	sand1270	to weave (cloth)	408	tam³	tam³	tɐm³	133	WEAVE
6301	Jiarong	JR	sand1270	to weave (cloth)	408	tam³	tam³	tɐm³	133	WEAVE
6311	Shuiwei	SW	sand1270	to weave (cloth)	408	tam³	tam³	tam³	133	WEAVE
6320	Pandong	PD	pand1262	to weave (cloth)	408	tam³	tam³	tam³	133	WEAVE
6329	Jiaoli	JL	pand1262	to weave (cloth)	408	he⁴ ta⁴	he⁴ ta⁴	he⁴ ta⁴	133	WEAVE
6338	Tangnian	TN	anya1244	to weave (cloth)	408	tam³	tam³	tam³	133	WEAVE
6347	Banliang	BL	anya1244	to weave (cloth)	408	tam³	tam³	tɐm³	133	WEAVE
#
6535	Sandong	SD	sand1270	to wipe	430	sək⁷	sək⁷	sək⁷	1454	WIPE
6545	Zhonghe	ZH	sand1270	to wipe	430	suk⁷	suk⁷	sʊk⁷	1454	WIPE
6555	Tingpai	TP	sand1270	to wipe	430	sək⁷	sək⁷	səʔ⁷	1454	WIPE
6565	Antang	AT	sand1270	to wipe	430	sək⁷	sək⁷	sək⁷	1454	WIPE
6575	Tangzhou	TZ	sand1270	to wipe	430	sək⁷	sək⁷	sɿk⁷	1454	WIPE
6585	Dujiang	DJ	sand1270	to wipe	430	suk⁷	suk⁷	sʊk⁷	1454	WIPE
6595	Sanjiang	SJ	sand1270	to wipe	430	sək⁷	sək⁷	sək⁷	1454	WIPE
6606	Renli	RL	sand1270	to wipe	430	sək⁷	sək⁷	sək⁷	1454	WIPE
6616	Juqian	JQ	sand1270	to wipe	430	sjək⁷	sjək⁷	sjək⁷	1454	WIPE
6626	Shuiyao	SY	sand1270	to wipe	430	sik⁷	sik⁷	sik⁷	1454	WIPE
6636	Jiarong	JR	sand1270	to wipe	430	sjik⁷	sjik⁷	sjik⁷	1454	WIPE
6646	Shuiwei	SW	sand1270	to wipe	430	sjək⁷	sjək⁷	sjək⁷	1454	WIPE
6656	Pandong	PD	pand1262	to wipe	430	sək⁷	sək⁷	sək⁷	1454	WIPE
6666	Jiaoli	JL	pand1262	to wipe	430	sok⁷	sok⁷	sɔɐk⁷	1454	WIPE
6676	Tangnian	TN	anya1244	to wipe	430	sək⁷	sək⁷	sək⁷	1454	WIPE
6687	Banliang	BL	anya1244	to wipe	430	tsuk⁷	tsuk⁷	tsʊk⁷	1454	WIPE
#
6200	Sandong	SD	sand1270	to wring	404	ʔbjət⁷	ʔbjət⁷	ʔbjɪt⁷		
6211	Zhonghe	ZH	sand1270	to wring	404	ʔbjət⁷	ʔbjət⁷	ʔbjɪt⁷		
6221	Tingpai	TP	sand1270	to wring	404	ʔbjat⁷	ʔbjat⁷	ʔbjat⁷		
6230	Antang	AT	sand1270	to wring	404	ʔbjət⁷	ʔbjət⁷	ʔbjet⁷		
6240	Tangzhou	TZ	sand1270	to wring	404	ʔmjət⁷	ʔmjət⁷	ʔmjət⁷		
6249	Dujiang	DJ	sand1270	to wring	404	ᵐbjət⁷	ᵐbjət⁷	ᵐbjet⁷		
6259	Sanjiang	SJ	sand1270	to wring	404	ᵐbjət⁷	ᵐbjət⁷	ᵐbjɪt⁷		
6268	Renli	RL	sand1270	to wring	404	ᵐbjət⁷	ᵐbjət⁷	ᵐbjɪt⁷		
6278	Juqian	JQ	sand1270	to wring	404	ʔbjət⁷	ʔbjət⁷	ʔbjet⁷		
6288	Shuiyao	SY	sand1270	to wring	404	ʔbjit⁷	ʔbjit⁷	ʔbjit⁷		
6297	Jiarong	JR	sand1270	to wring	404	ʔbit⁷	ʔbit⁷	ʔbit⁷		
6307	Shuiwei	SW	sand1270	to wring	404	ʔbjət⁷	ʔbjət⁷	ʔbjɪt⁷		
6316	Pandong	PD	pand1262	to wring	404	ᵐbjat⁷	ᵐbjat⁷	bjat⁷		
6325	Jiaoli	JL	pand1262	to wring	404	fie³	fie³	fiɛ³		
6334	Tangnian	TN	anya1244	to wring	404	mjət⁷	mjət⁷	mjet⁷		
6343	Banliang	BL	anya1244	to wring	404	mjət⁷	mjət⁷	mjɪt⁷		
#
5866	Sandong	SD	sand1270	to write	389	va⁵	va⁵	va⁵	1672	WRITE
5877	Zhonghe	ZH	sand1270	to write	389	va⁵	va⁵	va⁵	1672	WRITE
5888	Tingpai	TP	sand1270	to write	389	va⁵	va⁵	va⁵	1672	WRITE
5899	Antang	AT	sand1270	to write	389	va⁵	va⁵	va⁵	1672	WRITE
5910	Tangzhou	TZ	sand1270	to write	389	va⁵	va⁵	va⁵	1672	WRITE
5921	Dujiang	DJ	sand1270	to write	389	va⁵	va⁵	va⁵	1672	WRITE
5932	Sanjiang	SJ	sand1270	to write	389	va⁵	va⁵	va⁵	1672	WRITE
5943	Renli	RL	sand1270	to write	389	va⁵	va⁵	wa⁵	1672	WRITE
5954	Juqian	JQ	sand1270	to write	389	va⁵	va⁵	wa⁵	1672	WRITE
5965	Shuiyao	SY	sand1270	to write	389	va⁵	va⁵	wa⁵	1672	WRITE
5976	Jiarong	JR	sand1270	to write	389	va⁵	va⁵	wa⁵	1672	WRITE
5987	Shuiwei	SW	sand1270	to write	389	va⁵	va⁵	wa⁵	1672	WRITE
5998	Pandong	PD	pand1262	to write	389	va⁵	va⁵	wa⁵	1672	WRITE
6009	Jiaoli	JL	pand1262	to write	389	va⁵	va⁵	va⁵	1672	WRITE
6020	Tangnian	TN	anya1244	to write	389	ve⁶	ve⁶	vɛ⁶	1672	WRITE
6031	Banliang	BL	anya1244	to write	389	ve⁶	ve⁶	wɛ⁶	1672	WRITE
#
9369	Sandong	SD	sand1270	together	602	tu³ toŋ²	tu³ toŋ²	tu³ tɔŋ²	2482	TOGETHER
9376	Zhonghe	ZH	sand1270	together	602	tu³ toŋ²	tu³ toŋ²	tu³ tɔŋ²	2482	TOGETHER
9383	Tingpai	TP	sand1270	together	602	toŋ²	toŋ²	tɔːŋ²	2482	TOGETHER
9390	Antang	AT	sand1270	together	602	toŋ²	toŋ²	tɔːŋ²	2482	TOGETHER
9397	Tangzhou	TZ	sand1270	together	602	tu³ toŋ²	tu³ toŋ²	tu³ tɔːŋ²	2482	TOGETHER
9404	Dujiang	DJ	sand1270	together	602	tu³ toŋ²	tu³ toŋ²	tu³ tɔːŋ²	2482	TOGETHER
9411	Sanjiang	SJ	sand1270	together	602	toŋ²	toŋ²	toɐŋ²	2482	TOGETHER
9418	Renli	RL	sand1270	together	602	toŋ²	toŋ²	tɔŋ²	2482	TOGETHER
9425	Juqian	JQ	sand1270	together	602	toŋ²	toŋ²	tɔːŋ²	2482	TOGETHER
9432	Shuiyao	SY	sand1270	together	602	toŋ² ʔdaːu³	toŋ² ʔdaːu³	toɐŋ² ʔdaːu³	2482	TOGETHER
9439	Jiarong	JR	sand1270	together	602	toŋ²	toŋ²	tɔŋ²	2482	TOGETHER
9446	Shuiwei	SW	sand1270	together	602	tu³ toŋ²	tu³ toŋ²	tu³ tɔɐŋ²	2482	TOGETHER
9453	Pandong	PD	pand1262	together	602	ȶuŋ⁶	ȶuŋ⁶	tɕoŋ⁶	2482	TOGETHER
9460	Jiaoli	JL	pand1262	together	602	tso⁰ tsuŋ⁶	tso⁰ tsuŋ⁶	tsɔ⁰ tsoŋ⁶	2482	TOGETHER
9467	Tangnian	TN	anya1244	together	602	tu³ toŋ²	tu³ toŋ²	tu³ tɔːŋ²	2482	TOGETHER
9474	Banliang	BL	anya1244	together	602	tu³ toŋ²	tu³ toŋ²	tu³ tɔŋ²	2482	TOGETHER
#
3613	Sandong	SD	sand1270	toilet	233	kʰuŋ³	kʰuŋ³	kʰoŋ³	219	TOILET
3624	Zhonghe	ZH	sand1270	toilet	233	kʰuŋ³	kʰuŋ³	kʰoŋ³	219	TOILET
3634	Tingpai	TP	sand1270	toilet	233	kʰuŋ³	kʰuŋ³	kʰoŋ³	219	TOILET
3643	Antang	AT	sand1270	toilet	233	kʰuŋ³	kʰuŋ³	kʰoŋ³	219	TOILET
3652	Tangzhou	TZ	sand1270	toilet	233	kʰuŋ³	kʰuŋ³	kʰoŋ³	219	TOILET
3661	Dujiang	DJ	sand1270	toilet	233	kʰuŋ³	kʰuŋ³	kʰoŋ³	219	TOILET
3670	Sanjiang	SJ	sand1270	toilet	233	kʰuŋ³ qe⁴	kʰuŋ³ qe⁴	kʰoŋ³ qɛ⁴	219	TOILET
3679	Renli	RL	sand1270	toilet	233	tiŋ² qe⁴	tiŋ² qe⁴	tiŋ² qɛ⁴	219	TOILET
3688	Juqian	JQ	sand1270	toilet	233	laːu²	laːu²	laːu²	219	TOILET
3698	Shuiyao	SY	sand1270	toilet	233	laːu²	laːu²	laːu²	219	TOILET
3707	Jiarong	JR	sand1270	toilet	233	laːu²	laːu²	laːu²	219	TOILET
3716	Shuiwei	SW	sand1270	toilet	233	laːu² qe⁴	laːu² qe⁴	laːu² qɛ⁴	219	TOILET
3726	Pandong	PD	pand1262	toilet	233	tiŋ²	tiŋ²	tiŋ²	219	TOILET
3735	Jiaoli	JL	pand1262	toilet	233	kʰuŋ³ ȶe⁴	kʰuŋ³ ȶe⁴	kʰoŋ³ tɕe⁴	219	TOILET
3745	Tangnian	TN	anya1244	toilet	233	kʰuŋ³	kʰuŋ³	kʰoŋ³	219	TOILET
3754	Banliang	BL	anya1244	toilet	233	kʰuŋ³	kʰuŋ³	kʰoŋ³	219	TOILET
#
8311	Sandong	SD	sand1270	toilsome	533	ɕen⁶	ɕen⁶	ɕen⁶		
8322	Zhonghe	ZH	sand1270	toilsome	533	ɕen⁶	ɕen⁶	ɕen⁶		
8333	Tingpai	TP	sand1270	toilsome	533	ɕian⁶	ɕian⁶	ɕiːɛn⁶		
8344	Antang	AT	sand1270	toilsome	533	hien⁶	hien⁶	hiɛn⁶		
8355	Tangzhou	TZ	sand1270	toilsome	533	ɕin⁶	ɕin⁶	ɕin⁶		
8366	Dujiang	DJ	sand1270	toilsome	533	hjen⁶	hjen⁶	hiɛn⁶		
8377	Sanjiang	SJ	sand1270	toilsome	533	hjen⁶	hjen⁶	hiɛn⁶		
8388	Renli	RL	sand1270	toilsome	533	hjen⁶	hjen⁶	hiɛn⁶		
8399	Juqian	JQ	sand1270	toilsome	533	ɕen⁶	ɕen⁶	ɕeːn⁶		
8410	Shuiyao	SY	sand1270	toilsome	533	ɕeːn⁶	ɕeːn⁶	ɕeːn⁶		
8421	Jiarong	JR	sand1270	toilsome	533	ɕen⁶	ɕen⁶	ɬjen⁶		
8432	Shuiwei	SW	sand1270	toilsome	533	ɕen⁶	ɕen⁶	ɕɛːn⁶		
8443	Pandong	PD	pand1262	toilsome	533	hien⁶	hien⁶	hien⁶		
8454	Jiaoli	JL	pand1262	toilsome	533	hin⁶	hin⁶	hin⁶		
8465	Tangnian	TN	anya1244	toilsome	533	hin⁶	hin⁶	hin⁶		
8476	Banliang	BL	anya1244	toilsome	533	hin⁶	hin⁶	hin⁶		
#
275	Sandong	SD	sand1270	tomorrow	018	van¹ ʔmu³	van¹ ʔmu³	vɐn¹ ʔmu³	1329	TOMORROW
285	Zhonghe	ZH	sand1270	tomorrow	018	van¹ ʔmu³	van¹ ʔmu³	vɐn¹ ʔmu³	1329	TOMORROW
295	Tingpai	TP	sand1270	tomorrow	018	van¹ ʔmu³	van¹ ʔmu³	van¹ ʔmu³	1329	TOMORROW
305	Antang	AT	sand1270	tomorrow	018	van¹ ʔmu³	van¹ ʔmu³	van¹ ʔmu³	1329	TOMORROW
315	Tangzhou	TZ	sand1270	tomorrow	018	van¹ ʔmu³	van¹ ʔmu³	vɐn¹ ʔmu³	1329	TOMORROW
325	Dujiang	DJ	sand1270	tomorrow	018	van¹ ʔmu³	van¹ ʔmu³	van¹ ʔmu³	1329	TOMORROW
335	Sanjiang	SJ	sand1270	tomorrow	018	van¹ mu³	van¹ mu³	vɐn¹ mu³	1329	TOMORROW
345	Renli	RL	sand1270	tomorrow	018	van¹ mu³	van¹ mu³	wan¹ mu³	1329	TOMORROW
355	Juqian	JQ	sand1270	tomorrow	018	van¹ ʔmu³	van¹ ʔmu³	wɐn¹ ʔmu³	1329	TOMORROW
365	Shuiyao	SY	sand1270	tomorrow	018	van¹ ʔmu³	van¹ ʔmu³	wɐn¹ ʔmu³	1329	TOMORROW
375	Jiarong	JR	sand1270	tomorrow	018	van¹ ʔũ³	van¹ ʔũ³	wɐn¹ ʔũ³	1329	TOMORROW
385	Shuiwei	SW	sand1270	tomorrow	018	van¹ ʔmu³	van¹ ʔmu³	wan¹ ʔmu³	1329	TOMORROW
395	Pandong	PD	pand1262	tomorrow	018	van¹ mu³	van¹ mu³	wan¹ mu³	1329	TOMORROW
405	Jiaoli	JL	pand1262	tomorrow	018	van¹ mu³	van¹ mu³	vɐn¹ mu³	1329	TOMORROW
415	Tangnian	TN	anya1244	tomorrow	018	van¹ mu³	van¹ mu³	van¹ mu³	1329	TOMORROW
425	Banliang	BL	anya1244	tomorrow	018	pan¹ mu³	pan¹ mu³	pɐn¹ mu³	1329	TOMORROW
#
2376	Sandong	SD	sand1270	tongue	157	ma²	ma²	ma²	1205	TONGUE
2387	Zhonghe	ZH	sand1270	tongue	157	ma²	ma²	ma²	1205	TONGUE
2398	Tingpai	TP	sand1270	tongue	157	ma²	ma²	ma²	1205	TONGUE
2409	Antang	AT	sand1270	tongue	157	ma²	ma²	ma²	1205	TONGUE
2420	Tangzhou	TZ	sand1270	tongue	157	ma²	ma²	ma²	1205	TONGUE
2431	Dujiang	DJ	sand1270	tongue	157	ma²	ma²	ma²	1205	TONGUE
2442	Sanjiang	SJ	sand1270	tongue	157	ma²	ma²	ma²	1205	TONGUE
